file,url,label
0405.json,https://vtbnx.weebly.com/,1
0409.json,https://pub-d5e93dec79ef46339a6d95797a6e99df.r2.dev/index.html,1
0410.json,https://t.co/UWyngblYY8,1
0414.json,https://retawilo.web.app/,1
0415.json,https://q-r.to/bfImDi,1
0416.json,https://000ek4ploe.weebly.com/,1
0417.json,https://sa-aramex.web.app/,1
0418.json,https://docs.google.com/presentation/d/e/2PACX-1vSuhLlGWDbldoZcVjN9UlKqxo1Bu8QVshfTcDNFdghotk6UOEbQWCkBPJ41YNK7XahyUPdkCNg9ntgb/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0419.json,https://docs.google.com/presentation/d/e/2PACX-1vSWI_cXQGeNOlIg3oJzGxIu1wH-LXJmXGiR5OiJE1gVD4NQpfHJMAE8sYAeZ0rVhNFbCuaTpgYw6Jkm/pub?start=true&amp;loop=true&amp;delayms=1000,1
0421.json,https://iddsedded.w3spaces.com/ikidyyes.html,1
0423.json,https://yughbjesfd6t87y9u8sfiuhjkdgsa-21t-sytfuygifhgr.vercel.app/crghjygn.html,1
0424.json,https://rackspacesoulmate.weebly.com/,1
0426.json,https://1csb23.weebly.com/,1
0427.json,https://adey7-51fd269c-e72e-41f3-ae05-b7d5a7fd239.myportfolio.com/,1
0428.json,https://help-app---ledgerstart.webflow.io/,1
0429.json,https://helpcenter-businesscommunity.pages.dev/,1
0430.json,https://aqpouloqik766.wpenginepowered.com/wp-admin/includes/RZ54Z2/LSK98U2.htm,1
0431.json,https://qrco.de/bfg5nW,1
0432.json,https://share-eu1.hsforms.com/2OexsHHOUR5-VOacUYOuK_A2exnv5,1
0433.json,https://q-r.to/bfbOdF,1
0434.json,https://docs.google.com/presentation/d/e/2PACX-1vRnDP0cfYu6ImjEa4BgB_m634GAGJsaZZlNSxrJD5wI0-7RAWg1M-om1eGCr67WRBZj5EU82uAKRFPn/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0435.json,https://dxdxdxe.web.app/youdeemx/emen/new.html,1
0436.json,http://6e0de391.e-photocentral.com/?id=agm-media.de,1
0439.json,https://bit.ly/3AgViIZ,1
0441.json,https://qrco.de/bfHq9H,1
0445.json,https://app--phantom-addons-auth.webflow.io/,1
0446.json,https://docs.google.com/presentation/d/e/2PACX-1vSSW9IBBDhf4DyoPSrg72OTtMWtYY9vuRoy-JDFq0x26xjqDCyCsDP-LyZoQvMXYKfCp7QM0c3YzeKT/pub?start=false&amp;loop=false&amp;delayms=3000,1
0447.json,https://centriscu.weebly.com/,1
0448.json,https://www.rqblox.com/users/1998957442/profile,1
0449.json,https://docs.google.com/presentation/d/e/2PACX-1vSWajHw7xKX8CkelBYbYeRESHb0nu7sTgt0mjvdxwWMjCIsSH9-Gkn-gJyFScQoVUHXu42B-2pRBSgn/pub?start=false&amp;loop=false&amp;delayms=3000,1
0450.json,https://telstra-104386.weeblysite.com/,1
0451.json,https://docs.google.com/presentation/d/1HJ-njUXA0kg3yuATDgMYg4ZQlcfg-CXN_BcRJc-D9lI/pub?start=false&loop=false&delayms=3000&slide=id.p,1
0452.json,https://auth--blockfi-cdn.webflow.io/,1
0453.json,https://bit.ly/3DHstY2,1
0455.json,https://zpr.io/8xz577eKqwgw,1
0457.json,https://home-103795.weeblysite.com/,1
0459.json,https://xfgyjm.blogspot.tw/,1
0460.json,https://bit.ly/3zaXvWn,1
0461.json,https://lite.evernote.com/note/b70ccf8e-bc6e-27c6-4e4e-f6f2a22967d6,1
0463.json,https://r20.rs6.net/tn.jsp?f=001Wlw0YRfDW8GL9qNoOjtXWPq9N96I7943HMrLZZbXiOlkSdnWnOkAibm2SWjnN1o-bUNmuUDE3oRKQuD1DIbY3m9f9JYvo11YqXoQcDKwOfAnCEMGevIWyr3l_WIiBIen5e6t6JMIN-Bcin-eCx7GERaAMjKejYjd&c=&ch=admin#a211cnJheUB0YXhhc3N1cmFuY2VzLmNvbQ=,1
0466.json,https://qrco.de/bfMv2v,1
0467.json,https://malrkoumdtrtya.firebaseapp.com/,1
0468.json,https://fi.oma-ei-posti.com/pages,1
0469.json,https://urlz.fr/sqZ3,1
0470.json,https://t.co/qLo2WFJ1Cz,1
0472.json,https://docs-btimart-auth-sure.webflow.io/,1
0473.json,https://docs.google.com/presentation/d/e/2PACX-1vSu5H_HHD3iIOY9SKNVqig28OSCc9yXr58CnQK8QF3w2MKXeU--g478bTLbyMJVKH54orXnAVyDsy6q/pub?start=false&amp;loop=false&amp;delayms=3000,1
0474.json,https://fr-chancemicpro.firebaseapp.com/,1
0475.json,https://zapost-id2981.firebaseapp.com/,1
0476.json,https://bit.ly/3PdntN2,1
0478.json,https://secure-ledger-aut.webflow.io/,1
0480.json,https://bit.ly/4ckSQ1B,1
0481.json,https://jgip.e-scurefiles.net/,1
0483.json,https://tausiapp.co.ke/Olaks/webm.jp/?uid=aaaa@example.jp,1
0484.json,https://help-appe-ledgre.webflow.io/,1
0485.json,https://yadammanajk.blogspot.com/,1
0486.json,https://q-r.to/bfJNzi,1
0487.json,https://q-r.to/bfKL6e,1
0488.json,https://gh-ghxfghjgchjhju4.agilecrm.com/landing/5883173195546624,1
0489.json,https://app--trezrsuite.webflow.io/,1
0490.json,https://dx42dh--4fgc-kyrtal--zgdfs-workers-dev.translate.goog/mst.monex.co.jp?_x_tr_sch=&amp;_x_tr_sl=monex&amp;_x_tr_tl=ja,1
0492.json,https://bit.ly/3YV4YCX,1
0493.json,https://sites.google.com/view/today-view-12-7-23/view,1
0494.json,https://sites.google.com/view/delokarminosat/,1
0495.json,https://lightstreamfinance-uewpd.formstack.com/forms/banking_verification_portal,1
0498.json,https://t.co/a3rOS9KyNd,1
0500.json,https://l.ead.me/bfKHmK,1
0501.json,https://q-r.to/bfPHzQ,1
0502.json,https://nelsonlimited-hrnhg.formstack.com/forms/https_hoasted_com_overname,1
0503.json,https://tinyurl.com/3x548j9e,1
0504.json,https://itruextcpitellogin.webflow.io/,1
0506.json,https://www.dropbox.com/scl/fi/9m8ify5qsfivvy1l2nwm0/BT-Service-Support.paper?dl=0&rlkey=yvjdhopz7p5agxxtzcu1r3d5s,1
0507.json,https://login-raiffeisen-ebanking.web.app/,1
0508.json,https://icareforpa.weebly.com/,1
0509.json,https://ow49400303.firebaseapp.com/,1
0510.json,https://docs.google.com/presentation/d/e/2PACX-1vRFKzbSLcdYxuR_C0CVMvuvXTYX69QNtjF5hEHo1dO4TKKHqcYpsCM4EE19aQJ6kLoNQJNAIOwK_YUp/pub?start=false&amp;loop=false&amp;delayms=3000,1
0511.json,https://zpr.io/KSe3ubFak974,1
0513.json,https://docs.google.com/presentation/d/e/2PACX-1vRIYe2gzRqx7JYo16SYjVb2uPBFCt5dY-bfzO6D2G_DdiKcPmj4A_NtV7wFuL3J6KyEru-TF72mhXUY/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0514.json,https://w1oca2c66.urest.org/,1
0515.json,https://pub-f4e9a8ab7a98453a9f26c9eda5cc5e77.r2.dev/contractapprovald.html,1
0516.json,https://att-108365.weeblysite.com/,1
0518.json,https://juno-webmail-109235.weeblysite.com/,1
0519.json,http://ahauuhy21.ukit.me,1
0520.json,https://docs.google.com/presentation/d/e/2PACX-1vSOqrL4o2wq0y7HQSGj2D9HAlU9WZVnNW0_QKK6AW8pMj4XTcoWQAeJBs_K-eCj7E5w7bT8bjcKOgCw/pub?start=false&amp;loop=false&amp;delayms=3000,1
0522.json,https://web3.omacyn.com/wallets/wallets.html,1
0526.json,https://qrco.de/bfTGZy,1
0527.json,https://rbby-wollet.teachable.com,1
0528.json,https://docs.google.com/presentation/d/e/2PACX-1vSygteKnk1Aw_c2t-xaroPriCFtkC8jETkIV-gud01HsxVCcbDRMVXt5sP4shY3fhZM-kz1khJyrXNA/pub?start=false&amp;loop=false&amp;delayms=3000,1
0529.json,https://eki-net-hexarian.zsybo.cn/Perosnal_member/,1
0530.json,https://pub-99ce03a791664004baccaea9761d25ca.r2.dev/qumunll.html,1
0531.json,https://q-r.to/bfSYDL,1
0532.json,https://wertyo0.wixsite.com/my-site,1
0533.json,https://href.li/?https://strato.de,1
0534.json,https://hbkfdbfdjs.weebly.com/,1
0535.json,https://m--start-l-edger-oauth-ssu.webflow.io/,1
0536.json,https://auth-ledgorlive--sso.webflow.io/,1
0537.json,https://q-r.to/bfJcee,1
0538.json,https://sceavenaresg.firebaseapp.com/,1
0541.json,http://43.134.167.94/ServiceLogin?continue=https://accounts.google.com/?&amp;,1
0542.json,https://bit.ly/4cCcRRi,1
0543.json,https://pub-4d2b5dc50e1a4a649e40de2a122e99fd.r2.dev/index.html,1
0544.json,https://docs.google.com/presentation/d/e/2PACX-1vTapHM39-sZaIlzSl1tV7NTl-ikb62e6ne8UUm9hVmsrG9bLVWbQN46WoMVjQTfUbLjOuUEXpzL2cD1/pub?start=false&amp;slide=id.p,1
0545.json,https://tinyurl.com/bdsnzz3n,1
0547.json,https://atlasbasincli.com/,1
0548.json,https://docs.google.com/presentation/d/e/2PACX-1vTrM6Lw0dsL8EEs0ErVttGKswp3rdBph_1RLmiMu5LN34iTGVCPtbHvEnhi_TGgIawQHCpChsV8g85_/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1
0549.json,https://gopdflibsg.firebaseapp.com/,1
0551.json,https://tre2fc.firebaseapp.com/,1
0552.json,https://rebrand.ly/bdds0z7,1
0553.json,https://docs.google.com/presentation/d/e/2PACX-1vTDKTfX3QBJmWP-79_Txxwzq9RDHvW4c0uisAESEk78wRDXQ5VYaUVomLHoHNIk-G3QKs_jt4rd61Eh/pub?start=false&amp;loop=false&amp;delayms=3000,1
0554.json,https://docs.google.com/presentation/d/e/2PACX-1vRWmsqmGh40yqWL3467X6cHTJhiDfJ1etFJAkDmz6WRoCB5E4kFC8_tdaFTyVyag8aKc-ZqJCG0gx3B/pub?start=false&amp;loop=false&amp;delayms=3000,1
0555.json,https://abrpafcwg.web.app/,1
0557.json,http://qrco.de/bexicm,1
0558.json,https://pub-2cd796e07737407a9447e3735195d740.r2.dev/xxxwebxxx.html,1
0559.json,https://bit.ly/3WTbRDX,1
0560.json,https://l.ead.me/bfNhRM,1
0563.json,https://business132876912.firebaseapp.com/,1
0564.json,https://qrco.de/bfXAa8,1
0565.json,https://at-t-l1urj.daftpage.com/,1
0566.json,https://docs.google.com/presentation/d/1_NjMlB4KNmgdMtYcJQ0OrWtBdJkExWdECvpPqAaUmqc/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0567.json,https://yhgfesbn.cc/,1
0568.json,https://docs.google.com/presentation/d/e/2PACX-1vQnhYG9xAudbPs7Mm-jb9-LqMlGi7leEsqRick8ojR5nhkVb2eUnlLrZ-hYdQ3_w-tLK4U43-UKWYeO/pub?start=false&loop=false&delayms=3000#slide=id.p,1
0570.json,https://sso--kraken-cdn-autth.webflow.io/,1
0571.json,https://www.google.com/url?q=http://nouvelles-hybrides.fr/wp-admin/general/hhhheng/hhhheng/hhhhh.php?email%3D%5B%5B-Email-%5D%5D&amp;source=gmail&amp;ust=1648980902684000&amp;usg=AOvVaw3lJ6Xdrkr7te65mY0IFv8Q,1
0572.json,https://informacion-actualizacion.com/how/calcul.php,1
0573.json,https://qrco.de/bfZ4gr?trackingid=AZXOGMbva&signature=newsletter,1
0575.json,https://gemnloginnzes.webflow.io/,1
0576.json,https://forms.office.com/pages/responsepage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAN__nVWS2VURU9BM0NNQ1NFTlNQNTJWOEtYMVpWSU1KVC4u,1
0577.json,https://bit.ly/4f535ch,1
0578.json,https://qrco.de/bfHsmX,1
0579.json,https://bit.ly/4h9xF5g,1
0581.json,https://69.232.109.208.host.secureserver.net/,1
0582.json,https://share-eu1.hsforms.com/2JmGJiAflT8KMt6rSlUW-8w2ewdgz,1
0583.json,https://sparkass-sidcheck8.firebaseapp.com/,1
0584.json,https://support-suite-trezorapp-com.webflow.io/,1
0586.json,https://sdo941f461e-us-east-2.s3.us-east-2.amazonaws.com/12e96843-4.html,1
0588.json,https://q-r.to/bfHBIg,1
0589.json,https://multichainsol-launchpad.pages.dev/,1
0590.json,https://cfspart-idp6impots.aiuscujq.com/oauth2/64ecb/,1
0591.json,https://resolverauthpanel.web.app/,1
0592.json,https://videotroncens.weebly.com/,1
0593.json,https://6r5syudufyiyufyiu-7e58r697ofidtse56r879ofdyt.teemill.com/,1
0594.json,https://webservice-mailupdatemail.arqanexportcompany1664.workers.dev/,1
0597.json,https://rcdpro.fr/Cal/,1
0598.json,https://l.ead.me/bfES3j,1
0599.json,https://authentication11.weebly.com/,1
0601.json,http://hanob.com/fb-item483736384/,1
0602.json,https://confrimyou.start.page/,1
0603.json,https://bit.ly/46xGP7A,1
0605.json,https://shar3pointfilehjdcl0udprotect.myportfolio.com/,1
0609.json,http://link.kemkes.go.id/KBNS7,1
0610.json,https://l.ead.me/bfEjP0,1
0612.json,https://docs.google.com/presentation/d/e/2PACX-1vTtHw0OWBsb0NgGr61qyNP-RO0ETTIFH1Imk-24r3PRFwUALoYcpF4qFfdwUNqAgIA8J5c39HXtNWVz/pub?start=false&loop=false&delayms=3000,1
0613.json,https://racitukyinxx.weebly.com/,1
0615.json,https://dot-romantic-diplodocus.glitch.me/public/est.html,1
0616.json,https://bit.ly/DGT-24h,1
0617.json,https://bit.ly/3y3ZPh7,1
0620.json,https://neroplymassage.wixsite.com/my-site,1
0621.json,https://docs.google.com/presentation/d/e/2PACX-1vRtqb2qs5bSuVAYn0Noyh7dLt6w6N61EDQJ0vzCjYNa42KBPN7UE1Dg0lSThVYGXDfRGvdEW8zBvaeh/pub?start=false&loop=false&delayms=3000&slide=id.p,1
0622.json,https://kanrdty113.wixsite.com/login-screen,1
0623.json,https://qrco.de/bflQPL1?pageuser=eWQtt,1
0624.json,https://docs.google.com/presentation/d/e/2PACX-1vTVlydyeWuF8ZNfKuXB1qcv1l29_B0FEds3MRC0XCYnQuMZrQ12bvx6Vih7DLsAMaaJ2uVfztwJ42VB/pub?start=false&loop=false&delayms=3000,1
0626.json,https://373t73wyt7r73y7.ukit.me/,1
0627.json,https://att-sign-in-101837.weeblysite.com/,1
0628.json,https://docs.google.com/presentation/d/e/2PACX-1vSI8Q45fvS7bTkaZ1ijPIfCeuubALL0355_PZt_EHADa_ulcv8kJ5kUgE96tC1iBT20bOfPlfLerX-3/pub?start=false&loop=false&delayms=3000,1
0629.json,https://uamwebteam.weebly.com/,1
0631.json,https://awedencmb.firebaseapp.com/,1
0632.json,https://q-r.to/bfXlx0,1
0633.json,https://bit.ly/3Wl74JE,1
0634.json,https://ln.run/tHwOV,1
0636.json,https://l.ead.me/bfJmVL,1
0637.json,https://43.153.56.7/,1
0638.json,https://ow.ly/3pjp50T3XV2,1
0639.json,https://horizonfcu.weebly.com/,1
0640.json,https://tombayshore.wixsite.com/my-site,1
0641.json,https://qrco.de/bfCuIq,1
0642.json,https://q-r.to/bfKM5P,1
0643.json,https://bit.ly/3DIv8R0,1
0644.json,https://bit.ly/3ZIqv0V,1
0645.json,https://docs.google.com/presentation/d/e/2PACX-1vTHWy7Li-oHqdGPUINB2ofnASRlCnkSHq7OgN9YiSYIyIwfMWYHfSRcI7WVi4NXF2vMNYBLM9ipTH9j/pub?start=false&amp;loop=false&amp;delayms=3000,1
0647.json,https://qrco.de/dhlpak9578,1
0648.json,https://qrco.de/bfJXZ6,1
0650.json,https://dlhessell.wixsite.com/att-support,1
0651.json,https://btinternet-107998.weeblysite.com/,1
0652.json,https://desinformation00120.firebaseapp.com/,1
0653.json,https://centrum-105120.square.site/,1
0654.json,https://bit.ly/3ySlHN7,1
0655.json,https://l.ead.me/bfdV8P,1
0656.json,https://bit.ly/3U3jYe9,1
0657.json,https://ipfs.io/ipfs/QmYboqpcNGrwhegNdCvJYLComU2gcPqKePjf9iRjk8AwWN,1
0658.json,https://tryuityu8.weebly.com/,1
0659.json,https://reagfilresetproincomhhhhhtsihdhjdhee.weebly.com/,1
0660.json,https://docs.google.com/presentation/d/e/2PACX-1vSB4cjtHwvBB0m9fGAO1aXTmqPYNa9SCy6y5IfL1KIV7ViPMpVH3NwkEGBo5PR9znRrF9CHRJMdVy_w/pub?start=false&loop=false&delayms=3000,1
0661.json,https://onlineordernytelyfe.web.app/,1
0662.json,https://docs.google.com/presentation/d/e/2PACX-1vT5cOTnQJK_pYI7HRM8MLOZRBsLqyH5z3R68kW6ImrR6fHEPrEx0fPB3rMmSwAxpgu2lX1PS7MfVKy0/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0663.json,https://seczimbrupdate.weebly.com/,1
0664.json,https://hupgemedxupdt.weebly.com/,1
0665.json,http://we-addeed-your-post.github.io/ft,1
0666.json,https://q-r.to/bfYQrj,1
0667.json,https://attpagelog.weebly.com/,1
0668.json,https://reagan-webmail-107666.weeblysite.com/,1
0669.json,https://docs.google.com/presentation/d/e/2PACX-1vS2OS8VnHXREmFBYUcERdzStJi36DbH1Y9Y1MV1DtXirRWTKU6bNV49YQ-wtVd-dw8xHtCsud3lWpBC/pub?start=false&loop=false&delayms=3000&slide=id.p,1
0670.json,https://indd.adobe.com/view/da2deac7-d94a-44c1-949f-231aa2bcaaa1,1
0671.json,https://q-r.to/bfQ1st,1
0672.json,https://new.express.adobe.com/webpage/TNwpBjHPb5iWY,1
0674.json,https://issuu.com/skilledinstall/docs/xerox_scan_doc?fr=xKAE9_zU1NQ,1
0675.json,https://docs.google.com/presentation/d/1l4di5qrHJcKYAyZzhH6wVbKGwgs6fttKKZfpt-0Mj-U/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1
0679.json,https://bit.ly/3ynqq9j?utm_source=Inside+Higher+Ed&utm_campaign=82c0e72ef1-AdmissionsInsider_COPY_01&utm_medium=email&utm_term=0_1fcbc04421-82c0e72ef1-238016430&mc_cid=82c0e72ef1&mc_eid=UNIQID,1
0680.json,https://qrco.de/wc4iacjwp0yz,1
0681.json,https://bit.ly/3CnlVgn,1
0682.json,https://docs.google.com/presentation/d/e/2PACX-1vRda1OrQUonNghq8Xc1fbRcee2udY-L_WtLdgTlFLbrNyrbkx10RQMpSVS4I7TD9f-lneAcxnKsQCmp/pub?start=false&loop=false&delayms=3000&slide=id.p%3E,1
0683.json,https://www.grwebsites.com/free/osumobt/osumobt,1
0684.json,https://www.shorturl.at/hkR7p,1
0685.json,https://sites.google.com/view/atttyahoo/home,1
0687.json,https://docs.google.com/presentation/d/e/2PACX-1vT6UAu_rg4-6FuQCnAbsN6FyGu5MYiRWUemK3vzb8It81abDGgggals0PTtOlLwZ_bggoUmcYJukber/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0688.json,https://docs.google.com/presentation/d/e/2PACX-1vRGKxWbyECA41Ed1sO1GC1ERq75azC5WrdEFgBX1p4SZAnI0ZgXDSzTUxYjDN0DoROk-EDl4P0ZvE1D/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0689.json,https://l.ead.me/bfLo0F,1
0691.json,https://qrco.de/bfHSRL,1
0692.json,https://connectblockchains.web.app/,1
0693.json,https://qrco.de/bfFhVJ,1
0694.json,https://docs.google.com/presentation/d/e/2PACX-1vTtc6V0NlUoo-a97bwK1WS2RCsBoxeg8Y-SWohFQaOvoDWZj3zWwa7mbqcvr47Xb2IfbPwTO90jm9uF/pub?start=false&amp;loop=false&amp;delayms=3000,1
0697.json,https://l.ead.me/bfTtwo,1
0698.json,https://qrco.de/bfKcmz,1
0700.json,https://t-onlinehinweis.weebly.com/,1
0701.json,https://sites.google.com/view/brrrtt/home,1
0702.json,https://docs.google.com/presentation/d/e/2PACX-1vSMlwyqmYq7kGY15c7Ca148wICrsz34VpsZupJtXy7Kb2AQ8wT_WOqaI8Hwr7dXTCZYTRetcQcT7M5W/pub?start=false&amp;loop=false&amp;delayms=3000,1
0703.json,https://help-sso-s-ledgss.webflow.io/,1
0705.json,https://s.przelewy24.pl/zznLstZBrLpa,1
0706.json,https://docs.google.com/presentation/d/e/2PACX-1vQz88Xv77auGTr747SNuuiC74Y--kCm0kVeopwUZ-lPemolcJUuK1Yi0ddd2O_cIfEo85kY0LNVOsDe/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0707.json,https://qrco.de/bfI18L,1
0709.json,https://instruction-mondial-relais.com/,1
0710.json,https://q-r.to/bfKVZP,1
0711.json,https://cpanel-webmail-vxtdy57oar.pages.dev,1
0712.json,https://adisabebai.firebaseapp.com/,1
0715.json,https://exreup.weebly.com/,1
0716.json,https://q-r.to/bfPHPB,1
0717.json,https://qrco.de/bfdC3F?userID=vxEty0HA,1
0720.json,https://t.co/ezDHw6hHFD,1
0721.json,https://q-r.to/bfKMhA,1
0722.json,https://fifth-thankful-leek.glitch.me/public/login.ea0f.html?js=true,1
0723.json,https://htyjjhyncjsjcjnchdyffd.weebly.com/,1
0724.json,https://pub-0fa378d32b424c34b1d9013e63333503.r2.dev/linksup.html,1
0725.json,https://61f0c7ab.597f2b0bd2ee11be5dc06abd.workers.dev/,1
0728.json,https://helps-businesscenters.pages.dev/,1
0729.json,https://docs.google.com/presentation/d/e/2PACX-1vQsB32M1h5bBZ-8CRHYtjSA17hslPVqKy1u_IKNa3X188SQbTLllQMRWBE7_VucWFfU-5XNp9z5TJLV/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0730.json,http://43.156.237.181/InteractiveLogin?amp;continue=https://accounts.google.com/?&amp;followup=https://accounts.google.com/?&amp;xrealip=107.178.232.171&amp;passive=1209600&amp;xrealip=185.194.93.13&amp;ifkv=AQMjQ7Sg3Mmp4O1qi_2RshqAgm2y51bbOV7vRDB6bU4Ds7qHZfLsAj8YsPflNjSQi-1RepEL8zhfpQ,1
0731.json,https://onlineatt783.pory.app/,1
0732.json,https://wwi.avisos-gerente.app,1
0733.json,https://l.ead.me/bfOURG,1
0734.json,https://email-providerphotoimagery71.weebly.com/,1
0735.json,https://bit.ly/4hNx4HN,1
0736.json,https://docs.google.com/presentation/d/e/2PACX-1vSB-D0bEk8fz7WwFfeHYnLbHMy2V0cmwc5PGeBJsvhbn1jHWLqtorcpxr5Z1MQgYtdCotPEP5NXo1T0/pub?start=false&amp;loop=false&amp;delayms=3000,1
0738.json,https://l.ead.me/bff6Ed,1
0739.json,https://docs.google.com/presentation/d/e/2PACX-1vTbSXcivdmBNt4vgegXgoXuGQI34LDTIiyMsxLG73vS-RuAbw2vf-QDj_xbYazWYYPU0JdVzbaiOSbB/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0740.json,https://henrystevenson752.wixsite.com/my-site,1
0742.json,https://www.dropbox.com/scl/fi/ixob9u3lo9x6ksymgak6n/British-Telecommunications-PLC.papert?rlkey=ad807g3uxv8gkim2c3da81tza&dl=0,1
0743.json,https://process-3riversfcu-online.web.app,1
0744.json,https://qrco.de/bfMim7,1
0746.json,https://lp.wainerfortesadvocacia.com.br/regos/,1
0747.json,https://qrco.de/bfNy1d,1
0748.json,https://googleads.g.doubleclick.net/pcs/click?xai=AKAOjssyyO0wZS6nrn4QFiqdYKqNllk6QFSyOwvFiN7c5GXbmHq7_LS7EUdUoq0AS5z00r8YW1RwSvZtNXgt6dRog8wWi8k8v4qEME9X753-r2rHYmzaIbaQTx1vz8nAqhQ82g3Azcl25QuelqpivHiuYXEyA0xRZk-V1KLZGRavxCEGvkGDoqnjV3jU78r2TlN4T1kN5oAJWcFPheJJoSXtaOnUH4PNZv-Q9t6eC8XuS7hd5turmmAUlVHwH161KJMWe_7Wxv90uSFOUXg_yCst_r2cDD7_zIA8isVdeoJ-aaI5XDkiyNoEtwl4uxLVfPlGpCrgNrDIlgh9f4LKgBAB6IE9kowlBFBEImFi9JFDisghQFo0HyRcQgiYS9qpt6ls4PpSPAFhEtBgWETjUSi2S5T_q3SH79pka2HAfQarvRvwv-Bp1I2g7PD1jQ&amp;sai=AMfl-YST2Lv5qYlEFezk62ee5ZyIJAa-bc5BNVWnuscEml3iT6o9EHxul20ij9J3HoORbFQP9JkGsE5faEEG1UbQ-MoGi5aFNeFIrOfvETF5AWuvm0hguQzJH8O7XmtWTg&amp;sig=Cg0ArKJSzLcGn1PmN0hg&amp;fbs_aeid=%5Bgw_fbsaeid%5D&amp;adurl=https://qrco.de/bezU82?userID=YBFTzMXQ,1
0749.json,https://jpalominoh.weebly.com/,1
0752.json,https://qrco.de/bfFgvq,1
0753.json,https://gdffy.urest.org/,1
0754.json,https://docs.google.com/presentation/d/e/2PACX-1vRtlUsGf9hoY4kBnxZdayDXZ0i6MU_vscfQizhrbXibkDAThuAMe-kvUglOKRiEEjjQ5YHdEZJ5aTf6/pub?start=false&amp;loop=false&amp;delayms=3000,1
0758.json,https://orangveri.wixsite.com/my-site/,1
0759.json,https://docs.google.com/presentation/d/e/2PACX-1vSMuXSLnkp2W7PiVLNdPBmwOuOiZtk9qIuGf0mGDaKgvtTp3qk9TljjbpG0-esm8PELjxMl3PUQeX52/pub?start=false&amp;loop=false&amp;delayms=3000,1
0760.json,https://att-mail-104171.weeblysite.com/,1
0761.json,https://sites.google.com/view/absircode,1
0762.json,https://docs.google.com/presentation/d/e/2PACX-1vRW69DKJLy7ShoS5Yk7RBmMtYWgDOgvU4jZk0XkZxxRsQ30-vugqvOH1jF0oxd1WGdm2DM1oVYsFqd6/pub?start=false&loop=false&delayms=3000&slide=id.p,1
0764.json,https://tinyurl.com/23rxj9wz,1
0765.json,https://qrco.de/bfTUTE,1
0767.json,https://docs.google.com/presentation/d/e/2PACX-1vREqERe6Rl53W46ifiW2oIDD1IXYFqTRlVUTuqtOjKEIOhjV0ztHbVW1DZBt4Go0fxCVCiyrrP84k_w/pub?start=false&amp;loop=false&amp;delayms=3000,1
0769.json,http://loggm.ukit.me/,1
0770.json,https://bit.ly/3Xv7E8t,1
0771.json,https://pub-c0bfb1e53a864fe7b86327a4269b30fe.r2.dev/index.html,1
0773.json,https://docs.google.com/presentation/d/e/2PACX-1vQZWp3aworshgfWJvK4M7-fM6Jg2rgxW8zGGHu2YfCZ-RKwGAPIdLuFcaZT0j3yZuta0Lf69cWejUSk/pub?start=false&amp;loop=false&amp;delayms=3000,1
0774.json,https://new.express.adobe.com/webpage/hyxIvo0NBCLrw,1
0775.json,https://zone-distributions.com/search,1
0776.json,https://access-synchronizationftp03.ukit.me/,1
0777.json,https://bit.ly/2ZEjAHt,1
0778.json,https://qrco.de/bfNyZr,1
0779.json,https://docs.google.com/presentation/d/e/2PACX-1vSZYRqf0NnE0R74KEHUasEOBCTVlE81Bg598kPCdpX_gZ3Wdi0tnf5s17ly3ohQhM-aWmMbUq8dL_z2/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0780.json,https://q-r.to/bfXja0,1
0781.json,https://docs.google.com/presentation/d/e/2PACX-1vS-KqTtWUFC9eKLqGqcFxAxUUKmst9nxHUovPh2EsK_EfAbNeSmZdtGvAx2o2iqLg1_o0pHWnP-w4Vi/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1
0783.json,https://pub-2bcc3b44774d47b1b62a89a94b28cb15.r2.dev/fayy.html,1
0784.json,https://docs.google.com/presentation/d/e/2PACX-1vQE1UYhEDrmpJ6p6ghbFFVh1O4YgMo4otGCIId5qRPX4jCo6sRQjLRSv_6bNxgsStL-74sze4WBwioi/pub?start=false&loop=false&delayms=3000,1
0787.json,https://shorturl.at/2ATm3,1
0788.json,http://telegream-vc.com/,1
0789.json,https://junophp.weebly.com/,1
0790.json,https://bt-105749.weeblysite.com/,1
0791.json,https://setuplbpro75002.firebaseapp.com/,1
0792.json,https://q-r.to/bfJDQ6,1
